"id_componente";"codigo";"nome";"ch_total";"equivalencia";"pre_requisito";"co_requisito"
"54215";"MCI0058";"OTORRINOLARINGOLOGIA";"30";"( MCI0802 ) OU ( MCI0074 ) ";"";"( DBF0805 ) E ( DMI0601 ) E ( DMI0705 ) E ( DSC0707 ) E ( MCI0704 ) E ( MCL0019 ) "
"54216";"MCI0058.0";"OTORRINOLARINGOLOGIA- TEÓRICA";"30";"( MCI0802 ) OU ( MCI0074 ) ";"";"( DBF0805 ) E ( DMI0601 ) E ( DMI0705 ) E ( DSC0707 ) E ( MCI0704 ) E ( MCL0019 ) "
"54218";"MAT0033";"TEORIA ALGÉBRICA DOS NÚMEROS";"60";"";"";""
"54219";"MCI0059";"FUNDAMENTOS DA ANESTESIOLOGIA";"30";"( MCI0407 ) OU ( MCI0073 ) ";"";""
"54220";"MCI0059.0";"FUNDAMENTOS DA ANESTESIOLOGIA - TEÓRICA";"30";"( MCI0407 ) OU ( MCI0073 ) ";"";""
"54221";"MCI0060";"DOENCAS DO SISTEMA OSTEOARTICULAR";"60";"( MCI0704 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54222";"MCI0060.0";"DOENCAS DO SISTEMA OSTEOARTICULAR - PRÁTICA";"30";"( MCI0704 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54223";"MCI0060.1";"DOENCAS DO SISTEMA OSTEOARTICULAR - TEÓRICA";"30";"( MCI0704 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54224";"MCI0061";"OFTALMOLOGIA";"30";"( MCI0801 ) OU ( MCI0075 ) ";"( DBF0805 ) E ( DMI0601 ) E ( DMI0705 ) E ( DSC0707 ) E ( MCI0704 ) E ( MCL0019 ) ";""
"54225";"MCI0061.0";"OFTALMOLOGIA - TEÓRICA";"30";"( MCI0801 ) OU ( MCI0075 ) ";"( DBF0805 ) E ( DMI0601 ) E ( DMI0705 ) E ( DSC0707 ) E ( MCI0704 ) E ( MCL0019 ) ";""
"54227";"MCI0062";"OFTALMOLOGIA CIRURGICA";"30";"( MCI0013 ) ";"";""
"54228";"MCI0062.0";"OFTALMOLOGIA CIRURGICA - PRÁTICA";"30";"( MCI0013 ) ";"";""
"54229";"MCI0063";"OTORRINOLARINGOLOGIA CIRURGICA";"30";"( MCI0012 ) OU ( MCI0077 ) ";"";"( MCI0058 ) OU ( MCI0802 ) "
"54230";"MCI0063.0";"OTORRINOLARINGOLOGIA CIRURGICA -PRÁTICA";"30";"( MCI0012 ) OU ( MCI0077 ) ";"";"( MCI0058 ) OU ( MCI0802 ) "
"54231";"MCI0064";"ONCOLOGIA";"45";"( MCI0503 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54232";"MCI0064.0";"ONCOLOGIA-TEÓRICA";"15";"( MCI0503 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54233";"MCI0064.1";"ONCOLOGIA-PRÁTICA";"30";"( MCI0503 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54234";"MCI0065";"TECNICA OPERATORIA";"60";"( MCI0304 ) ";"( MOR0203 ) ";""
"54235";"MCI0065.0";"TECNICA OPERATORIA -TEÓRICA";"30";"( MCI0304 ) ";"( MOR0203 ) ";""
"54236";"MCI0065.1";"TECNICA OPERATORIA - PRÁTICA";"30";"( MCI0304 ) ";"( MOR0203 ) ";""
"54237";"MCL0021";"DOENÇAS DA PELE";"60";"( MCL0018 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) ";""
"54238";"MCL0021.0";"DOENÇAS DA PELE - TEÓRICA";"30";"( MCL0018 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) ";""
"54239";"MCL0021.1";"DOENÇAS DA PELE - PRÁTICA";"30";"( MCL0018 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( PAT0401 OU PAT0600 ) ";""
"54240";"MCL0022";"DOENÇAS DO SISTEMA ENDÓCRINO";"75";"( MCL0505 ) OU ( MCL0041 ) ";"( MCL0303 ) ";""
"54241";"MCL0022.0";"DOENÇAS DO SISTEMA ENDÓDRINO - TEÓRICA";"15";"( MCL0505 ) OU ( MCL0041 ) ";"( MCL0303 ) ";""
"54242";"MCL0022.1";"DOENÇAS DO SISTEMA ENDÓDRINO - PRÁTICA";"60";"( MCL0505 ) OU ( MCL0041 ) ";"( MCL0303 ) ";""
"54243";"MCL0023";"DOENÇAS DO SISTEMA LINFOHEMATOPOIETICO";"60";"( MCL0504 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( MOR0305 ) E ( MCI0304 OU MCI0065 ) ";""
"54244";"MCL0023.0";"DOENÇAS DO SISTEMA LINFOHEMATOPOIETICO - TEÓRICO";"30";"( MCL0504 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( MOR0305 ) E ( MCI0304 OU MCI0065 ) ";""
"54245";"MCL0023.1";"DOENÇAS DO SISTEMA LINFOHEMATOPOIETICO - PRÁTICA";"30";"( MCL0504 ) ";"( MCL0303 OU MCL0044 OU MCL0032 ) E ( MOR0305 ) E ( MCI0304 OU MCI0065 ) ";""
"54246";"MCL0024";"GERIATRIA II";"45";"( MCL0200 ) OU ( MCL0043 ) ";"( MCL0303 OU MCL0032 OU MCL0044 ) ";""
"54247";"MCL0024.0";"GERIATRIA II - TEÓRICA";"15";"( MCL0200 ) OU ( MCL0043 ) ";"( MCL0303 OU MCL0032 OU MCL0044 ) ";""
"54248";"MCL0024.1";"GERIATRIA II - PRÁTICA";"30";"( MCL0200 ) OU ( MCL0043 ) ";"( MCL0303 OU MCL0032 OU MCL0044 ) ";""
"54249";"MCL0025";"IMAGENOLOGIA";"60";"( MCL0408 ) ";"( MOR0305 ) ";""
"54250";"MCL0025.0";"IMAGENOLOGIA - TEÓRICA";"15";"( MCL0408 ) ";"( MOR0305 ) ";""
"54251";"MCL0025.1";"IMAGENOLOGIA - PRÁTICA";"45";"( MCL0408 ) ";"( MOR0305 ) ";""
"54252";"MCL0026";"INTRODUÇÃO A MEDICINA E BIOÉTICA";"60";"( MCL0101 ) OU ( DSC0101 ) ";"";""
"54253";"MCL0026.0";"INTRODUÇÃO A MEDICINA E BIOÉTICA - TEÓRICA";"15";"( MCL0101 ) OU ( DSC0101 ) ";"";""
"54254";"MCL0026.1";"INTRODUÇÃO A MEDICINA E BIOÉTICA - PRÁTICA";"45";"( MCL0101 ) OU ( DSC0101 ) ";"";""
"54255";"MCL0027";"MEDICINA E ARTE";"30";"( MCL0070 ) ";"";""
"54256";"MCL0027.0";"MEDICINA E ARTE - TEÓRICA";"30";"( MCL0070 ) ";"";""
"54257";"MCL0028";"MEDICINA, SAÚDE E ESPIRITUALIDADE";"30";"( MCL0017 ) ";"";""
"54258";"MCL0028.0";"MEDICINA, SAÚDE E ESPIRITUALIDADE - TEÓRICA";"30";"( MCL0017 ) ";"";""
"54259";"MCL0029";"PSICOLOGIA MÉDICA";"75";"( MCL0605 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";"( MCL0101 ) "
"54260";"MCL0029.0";"PSICOLOGIA MÉDICA - TEÓRICA";"30";"( MCL0605 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";"( MCL0101 ) "
"54261";"MCL0029.1";"PSICOLOGIA MÉDICA - PRÁTICA";"45";"( MCL0605 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";"( MCL0101 ) "
"54262";"MCL0030";"PSIQUIATRIA";"90";"( MCL0606 OU MCL0040 ) ";"( MCL0303 ) E ( MCL0101 ) ";""
"54263";"MCL0030.0";"PSIQUIATRIA - TEÓRICA";"60";"( MCL0606 OU MCL0040 ) ";"( MCL0303 ) E ( MCL0101 ) ";""
"54264";"MCL0030.1";"PSIQUIATRIA - PRÁTICA";"30";"( MCL0606 OU MCL0040 ) ";"( MCL0303 ) E ( MCL0101 ) ";""
"54265";"MCL0031";"REUMATOLOGIA";"60";"( MCL0019 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54266";"MCL0031.0";"REUMATOLOGIA - TEÓRICA";"30";"( MCL0019 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54267";"MCL0031.1";"REUMATOLOGIA - PRÁTICA";"30";"( MCL0019 ) ";"( MCL0303 ) OU ( MCL0032 ) OU ( MCL0044 ) ";""
"54268";"MCL0032";"INICIAÇÃO AO EXAME CLÍNICO";"180";"( MCL0303 ) OU ( MCL0042 ) ";"( MOR0203 ) ";""
"54269";"MCL0032.0";"INICIAÇÃO AO EXAME CLÍNICO - TEÓRICA";"90";"( MCL0303 ) OU ( MCL0042 ) ";"( MOR0203 ) ";""
"54270";"MCL0032.1";"INICIAÇÃO AO EXAME CLÍNICO - PRÁTICA";"90";"( MCL0303 ) OU ( MCL0042 ) ";"( MOR0203 ) ";""
"54274";"DMI0014";"DOENÇAS DO SISTEMA GASTROINTESTINAL E COLOPROCTOLÓGICO";"150";"( DMI0501 ) OU ( DMI0031 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54275";"DMI0014.0";"DOENÇAS DO SISTEMA GASTROINTESTINAL E COLOPROCTOLÓGICO - TEÓRICA";"60";"( DMI0501 ) OU ( DMI0031 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54276";"DMI0014.1";"DOENÇAS DO SISTEMA GASTROINTESTINAL E COLOPROCTOLÓGICO - PRÁTICA";"90";"( DMI0501 ) OU ( DMI0031 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 OU MCI0065 ) E ( MOR0305 ) ";""
"54277";"DMI0015";"DOENÇAS DO SISTEMA GENITOURINÁRIO";"120";"( DMI0602 ) OU ( DMI0023 ) ";"( MCL0303 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54278";"DMI0015.0";"DOENÇAS DO SISTEMA GENITOURINÁRIO - TEÓRICA";"40";"( DMI0602 ) OU ( DMI0023 ) ";"( MCL0303 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54279";"DMI0015.1";"DOENÇAS DO SISTEMA GENITOURINÁRIO - PRÁTICA 01";"40";"( DMI0602 ) OU ( DMI0023 ) ";"( MCL0303 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54280";"DMI0015.2";"DOENÇAS DO SISTEMA GENITOURINÁRIO - PRÁTICA 02";"40";"( DMI0602 ) OU ( DMI0023 ) ";"( MCL0303 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54281";"DMI0017";"DOENÇAS DO SISTEMA NERVOSO";"90";"( DMI0604 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54282";"DMI0017.0";"DOENÇAS DO SISTEMA NERVOSO - TEÓRICA";"60";"( DMI0604 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54283";"DMI0017.1";"DOENÇAS DO SISTEMA NERVOSO - PRÁTICA";"30";"( DMI0604 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54284";"DMI0018";"DOENÇAS DO SISTEMA RESPIRATÓRIO";"120";"( DMI0601 ) OU ( DMI0030 ) ";"( MCL0303 OU MCL0044 ) E ( PAT0401 ) E ( MCI0304 ) E ( MOR0305 ) ";""
"54285";"DMI0018.0";"DOENÇAS DO SISTEMA RESPIRATÓRIO - TEÓRICA";"60";"( DMI0601 ) OU ( DMI0030 ) ";"( MCL0303 OU MCL0044 ) E ( PAT0401 ) E ( MCI0304 ) E ( MOR0305 ) ";""
"54286";"DMI0018.1";"DOENÇAS DO SISTEMA RESPIRATÓRIO - PRÁTICA";"60";"( DMI0601 ) OU ( DMI0030 ) ";"( MCL0303 OU MCL0044 ) E ( PAT0401 ) E ( MCI0304 ) E ( MOR0305 ) ";""
"54287";"DMI0019";"MEDICINA DE URGÊNCIA - TRAUMA CLÍNICO E CIRÚRGICO";"90";"( DMI0705 ) ";"";""
"54288";"DMI0019.0";"MEDICINA DE URGÊNCIA - TRAUMA CLÍNICO E CIRÚRGICO (TEÓRICA)";"30";"( DMI0705 ) ";"";""
"54289";"DMI0019.1";"MEDICINA DE URGÊNCIA - TRAUMA CLÍNICO E CIRÚRGICO (PRÁTICA)";"60";"( DMI0705 ) ";"";""
"54290";"ART2053";"HISTÓRIA, TEORIA E FENOMENOLOGIA DO CINEMA";"40";"";"";""
"54291";"ART2054";"CINEMA, CRÍTICA E TENDÊNCIAS CONTEMPORÂNEAS";"40";"";"";""
"54292";"ART2055";"LEITURA E PRODUÇÃO DE ROTEIRO";"40";"";"";""
"54293";"ART2056";"DIREÇÃO, EDIÇÃO E MONTAGEM DE FILME/VÍDEO";"40";"";"";""
"54294";"ART2057";"DRAMATURGIA E CINEMA";"40";"";"";""
"54295";"ART2058";"ANÁLISE DA PRODUÇÃO CINEMATOGRÁFICA CONTEMPORÂNEA";"40";"";"";""
"54296";"ART2059";"METODOLOGIA E TÓPICOS DA PESQUISA EM CINEMA";"40";"";"";""
"54297";"ART2060";"CINEMA E LITERATURA";"40";"";"";""
"54298";"ART2061";"CINEMA BRASILEIRO";"40";"";"";""
"54299";"ART2062";"CINEMA & DOCUMENTÁRIO";"40";"";"";""
"54300";"ART2063";"ESTÉTICA FÍLMICA";"40";"";"";""
"54301";"ART2064";"CINEMA & CIDADE";"40";"";"";""
"54302";"PGE1156";"TÓPICO ESPECIAL";"30";"";"";""
"54303";"MCI0066";"O RESPIRADOR ORAL";"30";"";"";""
"54304";"MCI0066.0";"O RESPIRADOR ORAL - TEÓRICA";"15";"";"";""
"54305";"MCI0066.1";"O RESPIRADOR ORAL - PRÁTICA";"15";"";"";""
"54306";"MCI0067";"OTONEUROLOGIA";"30";"";"";""
"54307";"MCI0067.0";"OTONEUROLOGIA - PRÁTICA";"15";"";"";""
"54308";"MCI0067.1";"OTONEUROLOGIA - TEÓRICA";"15";"";"";""
"54309";"PGT1123";"EDUCAÇÃO PROFISSIONAL E PRÁTICA DOCENTE";"60";"";"";""
"54310";"DMI0020";"DOENÇAS DO SISTEMA CARDIOVASCULAR";"150";"( DMI0502 ) OU ( DMI0033 ) OU ( DMI0032 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54311";"DMI0020.0";"DOENÇAS DO SISTEMA CARDIOVASCULAR - TEÓRICA";"60";"( DMI0502 ) OU ( DMI0033 ) OU ( DMI0032 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54312";"DMI0020.1";"DOENÇAS DO SISTEMA CARDIOVASCULAR - PRÁTICA";"90";"( DMI0502 ) OU ( DMI0033 ) OU ( DMI0032 ) ";"( MCL0303 OU MCL0044 ) E ( MCI0304 ) E ( MOR0305 ) ";"( PAT0401 ) "
"54313";"CLI0005";"ESTÁGIO DOCÊNCIA I";"15";"";"";""
"54314";"CLI0006";"ESTÁGIO DOCÊNCIA II";"15";"";"";""
"54315";"MMU0024";"RECITAL I";"0";"";"";""
"54316";"MMU0025";"RECITAL II";"0";"";"";""
"54317";"MMU0026";"DOCÊNCIA ASSISTIDA";"30";"";"";""
"54318";"AMI0037";"EIXO3- TRABALHO DE CONCLUSÃO DE CURSO";"60";"";"";""
"54319";"PGA4015";"FORMULAÇÃO, IMPLEMENTAÇÃO E AVALIAÇÃO DE POLÍTICAS PÚBLICAS";"60";"";"";""
"54320";"PGA4016";"ESTRATÉGIA EMPRESARIAL";"60";"";"";""
"54321";"PGA4017";"TEORIA INSTITUCIONAL";"60";"";"";""
"54322";"PGA4018";"TEORIA DA DECISÃO";"60";"";"";""
"54323";"PGA4019";"SEMINÁRIO DE DISSERTAÇÃO";"30";"( PPGP0023 ) ";"";""
"54324";"CIV2320";"MICROBIOLOGIA AMBIENTAL";"45";"";"";""
"54325";"PPG2236";"TÉCNICAS DE CONCILIAÇÃO";"32";"";"";""
"54326";"MEC1225";"SISTEMAS DE MEDIDAS E INSTRUMENTAÇÃO";"60";"( ( MEC0357 ) OU ( DEM0352 ) ) ";"( ( ELE0390 ) OU ( ECT1404 ) ) OU ( ECT2414 ) ";""
"54327";"PED0080";"ATIVIDADE AMBULATORIAL SUPERVISIONADA";"1100";"";"";""
"54328";"PED0081";"SEMINÁRIOS DE ATUALIZAÇÃO EM ENDOCRINOLOGIA PEDIATRICA";"100";"";"";""
"54329";"PED0082";"SEMINÁRIOS EM ENDOCRINOLOGIA PEDIÁTRICA BÁSICA";"100";"";"";""
"54330";"PED0083";"REUNIÕES DE PROTOCOLO EM ENDOCRINOLOGIA PEDIÁTRICA";"40";"";"";""
"54331";"PED0084";"IMAGEM EM ENDOCRINOLOGIA PEDIÁTRICA";"50";"";"";""
"54332";"PED0085";"ATIVIDADE AMBULATORIAL SUPERVISIONADA";"1100";"";"";""
"54333";"PGA4020";"GOVERNANÇA CORPORATIVA";"30";"";"";""
"54334";"MTC0012";"HARMONIA";"60";"";"";""
"54335";"PGA4021";"SÉRIES TEMPORAIS";"30";"";"";""
"54336";"MTC0014";"SEMINÁRIOS EXPERIMENTAIS";"60";"";"";""
"54337";"PGA4022";"ECONOMIA DA ESTRATÉGIA";"30";"";"";""
"54338";"PGA4023";"TEORIA DOS JOGOS";"30";"";"";""
"54339";"PGA4024";"POLÍTICAS PÚBLICAS E RELAÇÕES INTERGOVERNAMENTAIS";"30";"";"";""
"54340";"PGA4025";"TEA II - TÓPICOS ESPECIAIS EM POLÍTICAS PÚBLICAS E RELAÇÕES INTERGOVERNAMENTAIS";"30";"";"";""
"54341";"PGA4026";"MÉTODOS QUANTITATIVOS II";"60";"";"";""
"54342";"PGE1157";"TÓPICO ESPECIAL I";"30";"";"";""
"54343";"PGE1158";"TÓPICO ESPECIAL II";"30";"";"";""
"54344";"PGE1159";"TÓPICO ESPECIAL III";"30";"";"";""
"54345";"PGE1160";"TÓPICO ESPECIAL IV";"30";"";"";""
"54346";"GPU0016";"EXAME DE QUALIFICAÇÃO";"0";"";"";""
"54347";"GPU0017";"EXAME DE PROFICIÊNCIA EM IDIOMA ESTRANGEIRO";"0";"";"";""
"54348";"GPU0018";"DISSERTAÇÃO DE MESTRADO";"0";"";"";""
"54349";"GPU0019";"PROJETO DE INTERVENÇÃO";"0";"";"";""
"54350";"GPU0020";"OFICINA DE ORIENTAÇÃO";"0";"";"";""
"54351";"ANT0030";"CURSO DE LEITURA III";"30";"";"";""
"54352";"DFS2152";"TÓPICOS EM ECOLOGIA ACÚSTICA";"30";"";"";""
"54353";"MCL0033";"IMAGENOLOGIA";"60";"( MCL0308 ) ";"( ( MOR0311 ) E ( DFS0009 ) E ( PAT0312 ) ) OU ( ( MOR0311 ) E ( MOR0071 ) E ( DFS0034 ) E ( MOR0072 ) ) OU ( ( MOR0311 ) E ( DFS0032 ) E ( PAT0312 ) ) OU ( ( PAT0312 ) E ( DFS0039 ) ) ";""
"54354";"MCL0033.0";"IMAGENOLOGIA-TEÓRICA";"15";"( MCL0308 ) ";"( ( MOR0311 ) E ( DFS0009 ) E ( PAT0312 ) ) OU ( ( MOR0311 ) E ( MOR0071 ) E ( DFS0034 ) E ( MOR0072 ) ) OU ( ( MOR0311 ) E ( DFS0032 ) E ( PAT0312 ) ) OU ( ( PAT0312 ) E ( DFS0039 ) ) ";""
"54355";"MCL0033.1";"IMAGENOLOGIA-PRÁTICA";"45";"( MCL0308 ) ";"( ( MOR0311 ) E ( DFS0009 ) E ( PAT0312 ) ) OU ( ( MOR0311 ) E ( MOR0071 ) E ( DFS0034 ) E ( MOR0072 ) ) OU ( ( MOR0311 ) E ( DFS0032 ) E ( PAT0312 ) ) OU ( ( PAT0312 ) E ( DFS0039 ) ) ";""
"54356";"NEU0045";"ORIGEM DA CONSCIÊNCIA HUMANA";"45";"";"";""
"54357";"NEU0041";"NEUROCIÊNCIA COMPUTACIONAL";"60";"";"";""
"54358";"NEU0042";"FUNDAMENTOS DE NEUROECONOMIA";"45";"";"";""
"54359";"NEU0043";"ESTILOS NA COMUNICAÇÃO ENTRE PARES EM NEUROCIÊNCIAS";"45";"";"";""
"54360";"NEU0044";"APRENDIZAGEM E MEMÓRIA";"60";"";"";""
"54362";"EAJ0244";"FITOSSANIDADE";"80";"( ( EAJ0088 OU EAJ0314 ) ) ";"";""
"54364";"EAJ0246";"REDAÇAO TECNICA";"80";"( ( EAJ0003 OU EAJ0316 ) ) ";"";""
"54368";"EAJ0250";"ALIMENTOS E ALIMENTAÇÃO";"40";"( ( EAJ0028 ) ) ";"";""
"54370";"EAJ0252";"FORRAGICULTURA";"40";"( EAJ0323 ) ";"";""
"54373";"EAJ0255";"AGRICULTURA ORGANICA";"80";"( EAJ0336 OU EAJ0091 ) ";"";""
"54375";"EAJ0257";"EXTENSAO RURAL";"80";"( EAJ0338 ) ";"";""
"54376";"EAJ0258";"PLANEJAMENTO AGROPECUARIO";"80";"( EAJ0339 ) ";"";""
"54378";"EAJ0260";"TECNICO PRODUÇAO AGROPECUARIA";"60";"";"";""
"54380";"EAJ0262";"EQUIDEOCULTURA";"80";"( EAJ0343 ) ";"";""
"54384";"EAJ0266";"TOPICOS DE DIREITO";"80";"( ( EAJ0051 OU EAJ0327 ) ) ";"";""
"54385";"EAJ0267";"COOPERATIVISMO";"80";"( EAJ0049 OU EAJ0328 ) ";"";""
"54386";"EAJ0268";"ECONOMIA E ADMINISTRAÇÃO RURAL";"80";"( EAJ0046 OU EAJ0329 ) ";"";""
"54389";"EAJ0271";"CAPRINOVINOCULTURA";"80";"( EAJ0037 OU EAJ0332 ) ";"";""
"54391";"EAJ0273";"SUINOCULTURA";"80";"( EAJ0036 OU EAJ0334 ) ";"";""
"54392";"EAJ0274";"ESTAGIO CURRICULAR";"300";"( EAJ0824 OU EAJ0023 ) ";"";""
"54393";"PGA4027";"MÉTODOS QUALITATIVOS II";"30";"";"( PGA4005 ) ";""
"54394";"AMI0038";"SAÚDE DA MULHER E TEMAS CORRELATOS";"30";"";"";""
"54395";"GPI0001";"FUNDAMENTOS DA ÉTICA";"30";"";"";""
"54396";"GPI0002";"METODOLOGIA DO TRABALHO DE CONCLUSÃO";"30";"";"";""
"54397";"GPI0003";"SEMINÁRIO DE ORIENTAÇÃO I";"30";"";"";""
"54398";"GPI0004";"COMUNICAÇÃO INSTITUCIONAL";"30";"";"";""
"54399";"GPI0005";"GESTÃO DA INOVAÇÃO";"30";"";"";""
"54400";"GPI0006";"SEMINÁRIO DE ORIENTAÇÃO II";"15";"";"";""
"54401";"GPI0007";"PROCESSOS E LEGISLAÇÃO ADMINISTRATIVA";"30";"";"";""
"54402";"GPI0008";"GESTÃO E TECNOLOGIA DA INFORMAÇÃO";"30";"";"";""
"54403";"GPI0009";"ÉTICA APLICADA ÀS ORGANIZAÇÕES";"45";"";"";""
"54404";"GPI0010";"DESENVOLVIMENTO INSTITUCIONAL";"30";"";"";""
"54405";"GPI0011";"ÉTICA, SAÚDE E TRABALHO";"30";"";"";""
"54406";"GPI0012";"TÓPICOS ESPECIAIS EM GESTÃO DE PROCESSOS INSTITUCIONAIS";"30";"";"";""
"54407";"GPI0013";"SEMINÁRIO DE ORIENTAÇÃO III";"15";"";"";""
"54408";"GPI0014";"ÉTICA, CULTURA E SOCIEDADE";"30";"";"";""
"54413";"CLI0007";"DISSERTAÇÃO DE MESTRADO";"0";"";"";""
"54414";"CLI0008";"EXAME DE QUALIFICAÇÃO DE MESTRADO";"0";"";"";""
"54416";"ARQ0281";"ESTÚDIO DE PROJETOS II";"36";"";"";""
"54417";"MDM0042";"GEOQUÍMICA AMBIENTAL";"45";"";"";""
"54418";"TIN1000";"EIXO 3F - SEMINÁRIOS PESQUISA EM FARMÁCIA";"19";"";"";""
"54427";"PLET2001";"ALFABETIZAÇÃO E LETRAMENTO";"30";"";"";""
"54428";"PLET2002";"ELABORAÇÃO DE PROJETOS E TECNOLOGIA EDUCACIONAL";"30";"";"";""
"54429";"PLET2003";"FONOLOGIA, VARIAÇÃO E ENSINO";"45";"";"";""
"54430";"PLET2004";"GRAMÁTICA, VARIAÇÃO E ENSINO";"45";"";"";""
"54431";"PLET2005";"TEXTO E ENSINO";"45";"";"";""
"54432";"PLET2006";"ASPECTOS SOCIOCOGNITIVOS E METACOGNITICOS DA LEITURA E DA ESCRITA";"45";"";"";""
"54433";"PLET2007";"LEITURA DO TEXTO LITERÁRIO";"45";"";"";""
"54435";"PLET2009";"LINGUAGEM, PRÁTICAS SOCIAIS E ENSINO";"45";"";"";""
"54436";"PLET2010";"FUNÇÃO SOCIOSSIMBÓLICA DA LINGUAGEM";"45";"";"";""
"54437";"PLET2008";"ENSINO DA ESCRITA, DIDATIZAÇÃO E AVALIAÇÃO";"45";"";"";""
"54438";"PLET2011";"PRÁTICAS DE ORALIDADE E PRÁTICAS LETRADAS DO 1º AO 5º ANO";"45";"";"";""
"54439";"PLET2012";"PRÁTICAS DE ORALIDADE E PRÁTICAS LETRADAS DO 6º AO 9º ANO";"45";"";"";""
"54440";"PLET2013";"ERROS DE DECODIFICAÇÃO NA LEITURA: ROTAS E GRAUS DE ATIPICIDADE DOS SUJEITOS";"45";"";"";""
"54441";"PLET2014";"ERROS DE ESCRITA: PREVISIBILIDADE E ATIPICIDADE";"45";"";"";""
"54442";"PLET2015";"GÊNEROS DISCURSIVOS/TEXTUAIS E PRÁTICAS SOCIAIS";"45";"";"";""
"54443";"PLET2016";"ESTRATÉGIAS DO TRABALHO PEDAGÓGICO COM A LEITURA E A ESCRITA";"45";"";"";""
"54444";"PLET2017";"LITERATURA INFANTO-JUVENIL";"45";"";"";""
"54445";"PLET2018";"LITERATURA E ENSINO";"45";"";"";""
"54446";"PLET2019";"PRODUÇÃO DE MATERIAL DIDÁTICO PARA O ENSINO DE LÍNGUA PORTUGUESA COMO ADICIONAL";"45";"";"";""
"54448";"TIN1001";"SEMINÁRIOS RESIDÊNCIA MULTIDISCIPLINAR";"20";"";"";""
"54453";"ECO1710";"INTRODUÇÃO À ECONOMIA DAS POLÍTICAS PÚBLICAS";"28";"";"";""
"54454";"ECO1711";"A ECONOMIA BRASILEIRA NAS FINANÇAS PÚBLICAS";"28";"";"";""
"54455";"ECO1712";"A ECONOMIA BRASILEIRA NAS FINANÇAS PÚBLICAS";"28";"";"";""
"54456";"ECO1713";"MICROECONOMIA";"28";"";"";""
"54457";"ECO1714";"MACROECONOMIA";"28";"";"";""
"54458";"ECO1715";"MÉTODOS QUANTITATIVOS APLICADOS ÀS FINANÇAS PÚBLICAS";"28";"";"";""
"54459";"ECO1716";"FINANCIAMENTO DAS POLÍTICAS PÚBLICAS";"28";"";"";""
"54460";"ECO1717";"ANÁLISE DE EFICIÊNCIA";"28";"";"";""
"54461";"ECO1718";"TRANSFERÊNCIAS CONSTITUCIONAIS, LEGAIS E VOLUNTÁRIAS";"28";"";"";""
"54462";"ECO1719";"AVALIAÇÃO DE POLÍTICAS PÚBLICAS";"28";"";"";""
